code	location	store_name	product_ean
IT	Europe/Rome	Castelfranco Emilia	5915463551875
US	America/New_York	Kendall	2746736207280
GT	America/Guatemala	Chichicastenango	6786385444977
US	America/Detroit	Waverly	9433147648193
CO	America/Bogota	San Carlos	0833055077846
BR	America/Maceio	Barra dos Coqueiros	2029426469176
DE	Europe/Berlin	Schleswig	1994020010783
DK	Europe/Copenhagen	Frederiksberg	5424900727716
BR	America/Sao_Paulo	Soledade	4566592160332
MY	Asia/Kuala_Lumpur	Gua Musang	7391243956753
PT	Europe/Lisbon	Paredes	7416218634921
JP	Asia/Tokyo	Namerikawa	6808736332761
NG	Africa/Lagos	Argungu	5931157624694
AU	Australia/Sydney	Strathfield	0638204967302
TH	Asia/Bangkok	Yasothon	7294716937146
SY	Asia/Damascus	Binnish	2062897082024
ES	Europe/Madrid	Segundo Ensanche	8836644270491
RU	Europe/Moscow	Dyat’kovo	2025928040226
IN	Asia/Kolkata	Lal Bahadur Nagar	3470026651536
PH	Asia/Manila	Masbate	7178579912710
TR	Europe/Istanbul	Patnos	3126860955247
PT	Europe/Lisbon	Carnaxide	1474819722122
TZ	Africa/Dar_es_Salaam	Nyangao	3822944361637
RU	Europe/Moscow	Gudermes	6288258947917
GB	Europe/London	Viewpark	4478662312865
BR	America/Sao_Paulo	Caldas Novas	6504513869276
BR	America/Sao_Paulo	Carlos Barbosa	6477533207291
IT	Europe/Rome	Gorgonzola	9454553978070
CN	Asia/Shanghai	Laiwu	8584779432610
US	America/Chicago	Copperas Cove	5514547619007
US	America/New_York	Kendall	7332295564404
GB	Europe/London	Blackpool	8708405798387
US	America/Los_Angeles	Keizer	4150773309728
US	America/Chicago	Shreveport	7840720272805
GB	Europe/London	Walton-on-the-Naze	5905257801521
US	America/Chicago	Kaukauna	7470996131737
RU	Europe/Volgograd	Mikhaylovka	9388021760037
GB	Europe/London	Surbiton	4511195186814
IN	Asia/Kolkata	Gingee	6242397250727
IT	Europe/Rome	Perugia	7696082688941
NG	Africa/Lagos	Olupona	5931215368164
US	America/Los_Angeles	Indio	7625434519602
FI	Europe/Helsinki	Kallio	2361695436696
US	America/Chicago	Schererville	4700252173311
FR	Europe/Paris	Elbeuf	8242238482995
US	America/Detroit	Port Huron	3576446185184
DE	Europe/Berlin	Marburg an der Lahn	7148226942148
CA	America/Halifax	Charlottetown	6968297441187
US	America/New_York	Yonkers	2757928012018
IN	Asia/Kolkata	Pilkhua	8936505565596
JP	Asia/Tokyo	Karatsu	2757954052231
PH	Asia/Manila	Santa Catalina	6082200386201
US	America/New_York	West Chester	0652851246955
ID	Asia/Jakarta	Pekanbaru	3780378323990
UG	Africa/Kampala	Arua	8274632785426
FR	Europe/Paris	Gonesse	8222758524917
BR	America/Recife	Catende	4155119721097
IR	Asia/Tehran	Shahre Jadide Andisheh	5177000899455
CA	America/Toronto	Sainte-Catherine	4629912076390
UY	America/Montevideo	Durazno	7418902245345
FI	Europe/Helsinki	Tornio	2942012921332
BR	America/Maceio	Aracaju	2381259997883
UG	Africa/Kampala	Paidha	9742415540269
ES	Europe/Madrid	el Camp de l'Arpa del Clot	5786111008771
NL	Europe/Amsterdam	Schiebroek	4780310394889
BR	America/Sao_Paulo	Iturama	2245534169924
CA	America/Edmonton	Sherwood Park	8341345125730
NG	Africa/Lagos	Nkpor	6372801737497
AU	Australia/Sydney	Eastwood	6349833380731
GB	Europe/London	Thetford	4489790818006
AR	America/Argentina/Buenos_Aires	Tandil	2447957500593
PL	Europe/Warsaw	Brzeg	6384092248767
MM	Asia/Yangon	Kyaikto	2554256823534
GB	Europe/London	Lymington	2245752719635
US	America/New_York	Lutz	0251107142791
VU	Pacific/Efate	Port-Vila	4886754391832
CU	America/Havana	Varadero	7913373296464
RU	Europe/Moscow	Severodvinsk	2743468997144
PH	Asia/Manila	Baliuag	9682402096334
DE	Europe/Berlin	Eppingen	3513581478740
FR	Europe/Paris	Vienne	8303732367802
US	America/New_York	Harrisburg	2504514593020
TW	Asia/Taipei	Magong	6062097862743
DZ	Africa/Algiers	Cheraga	1295424618903
IN	Asia/Kolkata	Kundla	5853334240919
TR	Europe/Istanbul	Mardin	4378546968907
BG	Europe/Sofia	Aytos	6615823857218
DE	Europe/Berlin	Finnentrop	8523017300489
IN	Asia/Kolkata	Gariadhar	8288565639749
US	America/New_York	Belle Glade	3615993226183
TR	Europe/Istanbul	Yakuplu	6519363023785
NG	Africa/Lagos	Efon-Alaaye	7093849649519
CM	Africa/Douala	Tonga	8200500610989
GB	Europe/London	Exeter	7217531731164
IT	Europe/Rome	San Giuliano Milanese	6208306523283
IT	Europe/Rome	Agrigento	2911012474490
FR	Europe/Paris	Elbeuf	0051494630549
ES	Europe/Madrid	Gernika-Lumo	6982527177622
US	America/New_York	Woodlawn	1482579479729
US	America/Chicago	Westchester	2629595822668
UZ	Asia/Tashkent	Parkent	4817018675849
MA	Africa/Casablanca	Oulmes	5808788130163
BE	Europe/Brussels	Temse	4404193627604
JP	Asia/Tokyo	Hita	8454808898598
DE	Europe/Berlin	Korschenbroich	7493242548691
DE	Europe/Berlin	Rudolstadt	9977392610463
US	America/New_York	Middletown	7043672129993
ID	Asia/Jakarta	Muncar	4406876969988
AU	Australia/Perth	Willetton	4002724914805
BR	America/Sao_Paulo	Soledade	6068251478423
NG	Africa/Lagos	Igbara-Odo	7282876659909
CA	America/Toronto	Pointe-Claire	4622590594200
JP	Asia/Tokyo	Hita	4387040540021
TH	Asia/Bangkok	Yasothon	0835829311415
KR	Asia/Seoul	Goyang-si	2159894743888
RU	Asia/Novokuznetsk	Yashkino	9295834089722
IT	Europe/Rome	Roseto degli Abruzzi	1786518300304
IN	Asia/Kolkata	Chharra	0846074080971
JP	Asia/Tokyo	Okegawa	8012157880666
TH	Asia/Bangkok	Nakhon Pathom	6637925300607
US	America/New_York	Collinwood	8172509363794
BR	America/Fortaleza	Pedro II	7565510474312
IN	Asia/Kolkata	Periyakulam	8880450439771
ID	Asia/Jakarta	Muncar	0963851830274
US	America/Los_Angeles	Porterville	5710764170127
TN	Africa/Tunis	Siliana	6044859969396
JP	Asia/Tokyo	Motomachi	1123251394045
IN	Asia/Kolkata	Parola	7460231082405
MZ	Africa/Maputo	Maxixe	5862656692450
US	America/Chicago	Schererville	6029139458562
IN	Asia/Kolkata	Kenda	4775997943086
IR	Asia/Tehran	Nowshahr	3974863494177
PT	Europe/Lisbon	Carnaxide	0225198839571
RU	Europe/Moscow	Kovylkino	4338943240143
RU	Europe/Moscow	Dyat’kovo	9397130319494
JP	Asia/Tokyo	Karatsu	4924964940195
IT	Europe/Rome	Portogruaro	5277310046799
US	America/Chicago	Greenville	2573049635949
BA	Europe/Sarajevo	Bijeljina	7148408375061
AR	America/Argentina/Buenos_Aires	Pontevedra	4718944680443
IN	Asia/Kolkata	Diamond Harbour	1475876513197
ID	Asia/Jakarta	Muncar	2696078850678
BR	America/Bahia	Muritiba	6415958648756
MX	America/Matamoros	Heroica Matamoros	5470552326562
GB	Europe/London	Strood	0430812184849
ID	Asia/Jakarta	Labuhan Deli	7187528591791
PT	Europe/Lisbon	Albufeira	0576552271378
GB	Europe/London	Rhosllanerchrugog	2937402982864
ES	Europe/Madrid	Amposta	0622799752382
DE	Europe/Berlin	Albstadt	4172757665613
AU	Australia/Melbourne	Carnegie	0283286654901
PK	Asia/Karachi	Tharu Shah	9479581275960
US	America/New_York	Mechanicsville	8334759246900
IT	Europe/Rome	Villabate	8071811760874
FR	Europe/Paris	Marseille 11	7896648642893
TZ	Africa/Dar_es_Salaam	Same	0567527800211
BE	Europe/Brussels	Mouscron	2015303871798
US	America/Chicago	Tupelo	1025446545365
PR	America/Puerto_Rico	Yauco	8305557576568
DE	Europe/Berlin	Verl	7980620223368
UA	Europe/Kiev	Nova Kakhovka	6709403695861
US	America/Chicago	Coralville	8128533475217
IT	Europe/Rome	Ariccia	6757425827944
GB	Europe/London	Viewpark	2593273958300
US	America/Chicago	Longview	8092115109701
IN	Asia/Kolkata	Puducherry	2187818440483
JP	Asia/Tokyo	Shinshiro	9688275373206
US	America/Chicago	Lower West Side	3101150038398
ES	Europe/Madrid	Segundo Ensanche	0719764898722
NG	Africa/Lagos	Kafanchan	2314955400692
MY	Asia/Kuala_Lumpur	Teluk Intan	5325481010191
FR	Europe/Paris	Sceaux	9997619892830
EC	America/Guayaquil	Milagro	9238843542833
ID	Asia/Jakarta	Muncar	3141013247116
MG	Indian/Antananarivo	Ambatondrazaka	7166405874868
SY	Asia/Damascus	Binnish	9442975339869
BG	Europe/Sofia	Montana	4983323693660
ID	Asia/Jakarta	Kudus	7036465762705
US	America/Los_Angeles	Beaumont	1933520013788
BR	America/Bahia	Rio Real	3598103212934
GB	Europe/London	Belper	9675601510077
DE	Europe/Berlin	Rudolstadt	4440039705693
US	America/New_York	Bridgeport	3073655705467
UG	Africa/Kampala	Kitgum	2382028241565
SE	Europe/Stockholm	Boo	9205195990100
US	America/Chicago	Crystal Lake	6947524795149
UZ	Asia/Samarkand	Jizzax	5006430612283
US	America/New_York	Sun City Center	6116143728030
US	America/New_York	Toledo	0545161691921
MG	Indian/Antananarivo	Ambatondrazaka	6072945336708
GB	Europe/London	High Wycombe	5314742342096
US	America/Menominee	Iron River	2157292780245
JP	Asia/Tokyo	Inawashiro	1534154889697
US	America/Chicago	Copperas Cove	8671038617021
NL	Europe/Amsterdam	Zeist	9314731423504
CN	Asia/Shanghai	Dongfeng	0321278608430
RU	Asia/Yekaterinburg	Ishim	2481434982694
CA	America/Toronto	Sainte-Catherine	4218561690912
CN	Asia/Shanghai	Xiangtan	4968842751657
JP	Asia/Tokyo	Ueno-ebisumachi	7409899012669
US	America/Los_Angeles	Opportunity	7593322261356
BG	Europe/Sofia	Smolyan	8405053716816
BR	America/Maceio	Lagarto	5149808071685
GB	Europe/London	Southsea	8147508972476
GA	Africa/Libreville	Franceville	8726126208824
JP	Asia/Tokyo	Motomachi	6880734762702
FR	Europe/Paris	Elbeuf	0337581869758
MX	America/Mexico_City	Teziutlan	0339876700609
IN	Asia/Kolkata	Davangere	6793298792187
US	America/Los_Angeles	Troutdale	5277018422383
RU	Europe/Moscow	Kashira	4086570797454
MG	Indian/Antananarivo	Sakaraha	1606496181903
TH	Asia/Bangkok	Nakhon Pathom	1750883088617
FR	Europe/Paris	Fontenay-aux-Roses	8608086588294
CN	Asia/Shanghai	Taozhuang	5733041030570
IL	Asia/Jerusalem	Ramla	8606025568000
IN	Asia/Kolkata	Teghra	1679497790283
US	America/New_York	Palm Valley	5002525152337
NL	Europe/Amsterdam	Tongelre	4650581472336
DE	Europe/Berlin	Stade	2384737332251
CN	Asia/Shanghai	Hengshui	4888304783906
DE	Europe/Berlin	Gauting	5716277863495
ID	Asia/Jakarta	Kediri	3483338316772
SO	Africa/Mogadishu	Kismayo	9133126595790
PA	America/Panama	Veracruz	3961028002858
IN	Asia/Kolkata	Srinagar	5611553554596
US	America/New_York	Nutley	6715660407604
GB	Europe/London	Penzance	4651874495216
RU	Europe/Moscow	Arzamas	5897470453130
TH	Asia/Bangkok	Bang Ban	7622332563867
RS	Europe/Belgrade	Sremska Mitrovica	0716209028508
ES	Europe/Madrid	San Juan de Aznalfarache	3953837841698
NG	Africa/Lagos	Lagos	5130199892621
AF	Asia/Kabul	Sar-e Pul	8735746366265
US	America/Los_Angeles	Porterville	9746286723844
FR	Europe/Paris	Fontenay-aux-Roses	0341118824028
IN	Asia/Kolkata	Jashpurnagar	6542278458373
IT	Europe/Rome	San Giuliano Milanese	3302993688225
BR	America/Santarem	Altamira	7430386373154
ID	Asia/Jakarta	Tebingtinggi	7440746816092
PH	Asia/Manila	Antipolo	0951785300000
PL	Europe/Warsaw	Reda	5620804933455
IN	Asia/Kolkata	Betamcherla	6878543895988
US	America/Chicago	Pleasant Prairie	5649843712500
FR	Europe/Paris	Saint-Genis-Laval	5718111935542
IT	Europe/Rome	Sassari	5779673382137
CA	America/Vancouver	Vernon	0643510729964
NE	Africa/Niamey	Mirriah	6878434851802
CO	America/Bogota	El Copey	6476823780018
DE	Europe/Berlin	Verl	8395688284524
IT	Europe/Rome	Chiavari	1951705916020
SO	Africa/Mogadishu	Kismayo	0371823201524
FR	Europe/Paris	Bron	8566255682948
BR	America/Sao_Paulo	Artur Nogueira	5437593888992
BY	Europe/Minsk	Dobrush	3404629168078
IT	Europe/Rome	Ragusa	7706320676262
PK	Asia/Karachi	Tharu Shah	1808791439769
TD	Africa/Ndjamena	Mongo	2849830221067
RU	Asia/Yekaterinburg	Lesnoy	0414555189941
EG	Africa/Cairo	Alexandria	5662627372684
PE	America/Lima	Iquitos	4315073743928
MY	Asia/Kuala_Lumpur	Gua Musang	5972687777030
HK	Asia/Hong_Kong	Tsuen Wan	0636916432576
US	America/Chicago	Evergreen Park	1595947861191
CN	Asia/Shanghai	Taozhuang	9692427904927
DE	Europe/Berlin	Stuttgart	2245984200963
PT	Europe/Lisbon	Carnaxide	9519193731345
RU	Europe/Moscow	Nizhniy Lomov	9809042897736
TR	Europe/Istanbul	Silvan	3384089514335
DE	Europe/Berlin	Gifhorn	9357257305688
TR	Europe/Istanbul	Sungurlu	5965667095026
US	America/New_York	North Lauderdale	5108346539675
US	America/Los_Angeles	Laguna Niguel	5973936695280
US	America/New_York	Boston	6072017139626
ET	Africa/Addis_Ababa	Arba Minch	5766227885725
IE	Europe/Dublin	Athlone	8014309607343
ES	Atlantic/Canary	Maspalomas	8294879974117
CN	Asia/Shanghai	Zhuangyuan	2775616382816
MY	Asia/Kuala_Lumpur	Gua Musang	0520228548301
IL	Asia/Jerusalem	Rahat	8794781121178
CO	America/Bogota	Honda	5960148752580
DZ	Africa/Algiers	Beni Douala	0032773911917
AM	Asia/Yerevan	Hrazdan	9976174866838
DE	Europe/Berlin	Marburg an der Lahn	4105166306228
CU	America/Havana	Jaruco	6599613241961
ES	Europe/Madrid	Ferrol	7844389391402
CO	America/Bogota	San Carlos	4600569163275
CN	Asia/Shanghai	Zhoushan	1780866937496
IT	Europe/Rome	Afragola	1079016248293
ID	Asia/Jakarta	Diwek	0127555834628
CF	Africa/Bangui	Carnot	1921355990725
AU	Australia/Perth	Willetton	8346900613707
ML	Africa/Bamako	Kati	5483752186461
US	America/Chicago	San Juan	7813834329055
PH	Asia/Manila	Tupi	7119736134613
NL	Europe/Amsterdam	Emmeloord	5739131959967
BR	America/Fortaleza	Pedro II	7267075022969
US	America/Los_Angeles	San Gabriel	1132891964853
US	America/Chicago	West Des Moines	7621218603963
FR	Europe/Paris	Rueil-Malmaison	2315831218622
CA	America/Glace_Bay	Sydney	8153923719992
SO	Africa/Mogadishu	Baki	1709736098174
US	America/New_York	Woodlawn	7048573372349
US	America/Chicago	Lower West Side	3229195856712
PK	Asia/Karachi	Kot Addu	9038311416082
US	America/Los_Angeles	Visitacion Valley	5844871497928
CD	Africa/Lubumbashi	Kamina	0866869342275
CA	America/Toronto	Sainte-Catherine	3940204959872
PL	Europe/Warsaw	Zgorzelec	4631697845009
FR	Europe/Paris	Arles	0983514226633
PH	Asia/Manila	Calauan	0289112318412
AD	Europe/Andorra	les Escaldes	5116342100751
SE	Europe/Stockholm	Hudiksvall	3615141257120
US	America/New_York	Deltona	5483997429859
FR	Europe/Paris	La Garenne-Colombes	6852024914269
IL	Asia/Jerusalem	Rahat	9543971123954
RU	Europe/Moscow	Kireyevsk	0586601449443
IT	Europe/Rome	Lanciano	7376226621736
RU	Asia/Yekaterinburg	Oktyabr’skiy	4880857099664
TZ	Africa/Dar_es_Salaam	Mwandiga	6519626261312
CN	Asia/Shanghai	Zhuangyuan	3852605356443
RU	Asia/Yekaterinburg	Saraktash	9476058317154
JP	Asia/Tokyo	Komono	4855821109953
DE	Europe/Berlin	Losheim	4407234530833
US	America/New_York	Brunswick	9150179126818
FR	Europe/Paris	Dax	6704935614168
RU	Asia/Yekaterinburg	Izluchinsk	3305862452484
NG	Africa/Lagos	Shagamu	5262152636611
MX	America/Mexico_City	Jocotepec	4287791501770
AR	America/Argentina/Ushuaia	Ushuaia	4539901094109
MM	Asia/Yangon	Myawadi	3507455025512
BR	America/Sao_Paulo	Palmeira	1206358902297
SY	Asia/Damascus	Binnish	1758475512083
BY	Europe/Minsk	Dobrush	7689153446120
RU	Asia/Yakutsk	Aykhal	3856700469800
CA	America/Toronto	Dorval	8871964285886
BY	Europe/Minsk	Vitebsk	9274187163044
MX	America/Mexico_City	Salvatierra	7342349522649
CO	America/Bogota	El Copey	5308690832211
US	America/New_York	Chillum	5733841893504
BR	America/Belem	Soure	1373644954886
US	America/Chicago	Palestine	1102322224665
IN	Asia/Kolkata	Aklera	9818692179161
RU	Europe/Moscow	Gavrilov-Yam	1729146922685
US	America/New_York	Dumont	0176630611388
BR	America/Sao_Paulo	Marau	7012549060707
ID	Asia/Makassar	Tarakan	5430203122318
DE	Europe/Berlin	Nidderau	5689941800594
US	America/Chicago	San Juan	4649044112261
BR	America/Bahia	Tucano	8615728916186
GB	Europe/London	Arbroath	1609722827521
FR	Europe/Paris	Colomiers	8788205828293
CN	Asia/Shanghai	Tianfu	0155472044165
NL	Europe/Amsterdam	Zeist	9796427869931
BR	America/Sao_Paulo	Viradouro	2411627422065
IT	Europe/Rome	Ragusa	5767640089264
IN	Asia/Kolkata	Sambalpur	4570855483533
BR	America/Recife	Catende	6888967461911
TR	Europe/Istanbul	Patnos	4992614703148
US	America/Phoenix	Scottsdale	3367086938410
FR	Europe/Paris	Saint-Omer	7183481553623
FR	Europe/Paris	Pamiers	3768492850271
FR	Europe/Paris	Vienne	9022138923892
PR	America/Puerto_Rico	Aguadilla	3777882331368
BR	America/Sao_Paulo	Soledade	3528694676716
FR	Europe/Paris	Colomiers	0254138466850
US	America/Los_Angeles	South Whittier	9505476553902
BD	Asia/Dhaka	Manikchari	8790879659745
PH	Asia/Manila	Antipolo	6410949431096
UG	Africa/Kampala	Arua	6674978191660
IN	Asia/Kolkata	Leteri	4336450804261
CO	America/Bogota	San Carlos	5679420893780
GB	Europe/London	Arbroath	3323810866374
ES	Europe/Madrid	Puertollano	5810679898434
JP	Asia/Tokyo	Okegawa	1842966636584
JP	Asia/Tokyo	Hita	5703421562595
US	America/Chicago	Westchester	0391970998047
US	America/Chicago	Coralville	7261915276918
IE	Europe/Dublin	An Muileann gCearr	8159452846369
US	America/Chicago	Murray	1353694458701
VE	America/Caracas	Barinas	0173892700737
CR	America/Costa_Rica	Liberia	4602096699036
IN	Asia/Kolkata	Barbil	2356845058491
BR	America/Maceio	Lagarto	8525840566681
GB	Europe/London	East Dereham	4966655497939
US	America/Chicago	Ada	3971701685247
MY	Asia/Kuching	Donggongon	9708561053497
BY	Europe/Minsk	Vitebsk	6083197896827
US	America/Chicago	Ada	4815532790390
LY	Africa/Tripoli	Ajdabiya	7345240762220
BR	America/Sao_Paulo	Sarandi	3226137481285
US	America/New_York	Greenpoint	8724992701012
MM	Asia/Yangon	Kyaikto	9335609549492
PT	Europe/Lisbon	Paredes	4053672972300
US	America/Los_Angeles	Norco	8275371365078
AU	Australia/Sydney	Baulkham Hills	7564304614309
PE	America/Lima	Yunguyo	4682859823670
FR	Europe/Paris	Bar-le-Duc	6318358155889
IN	Asia/Kolkata	Diamond Harbour	0189742575523
DE	Europe/Berlin	Radevormwald	4504093730197
US	America/Chicago	Hueytown	2433256107762
BR	America/Sao_Paulo	Iturama	8429863685964
AD	Europe/Andorra	les Escaldes	8798806680183
US	America/New_York	Boston	9756129883116
US	America/Chicago	Hutto	0783887075810
US	America/New_York	Covington	4579012847744
FR	Europe/Paris	Gonesse	0225565060164
DE	Europe/Berlin	Eppingen	4194884974406
SV	America/El_Salvador	Ilopango	7118060130506
MA	Africa/Casablanca	Temara	1665312349712
KZ	Asia/Aqtobe	Shalqar	8203835987887
YE	Asia/Aden	Ataq	0650368041179
MN	Asia/Ulaanbaatar	Ulan Bator	5671374076912
GB	Europe/London	Penzance	9937715447374
GB	Europe/London	Strood	3792631657612
IN	Asia/Kolkata	Puducherry	2038942677422
US	America/Chicago	South Lawndale	2744693073382
NO	Europe/Oslo	Harstad	9529402900035
ES	Europe/Madrid	Tudela	3172889408806
IN	Asia/Kolkata	Pilkhua	3622467748225
IN	Asia/Kolkata	Teghra	2846637839693
TZ	Africa/Dar_es_Salaam	Chanika	4943663629934
US	America/Chicago	Estelle	9358947671502
SV	America/El_Salvador	Sonzacate	1318420495337
XK	Europe/Belgrade	Glogovac	0790856079205
AU	Australia/Sydney	Strathfield	3345229184153
RU	Europe/Moscow	Nizhniy Lomov	0217851429410
CN	Asia/Shanghai	Guli	7142321520102
CN	Asia/Shanghai	Liaoyang	4936286130475
PT	Europe/Lisbon	Albufeira	5046591351751
NL	Europe/Amsterdam	Zeist	8619839735032
PE	America/Lima	Minas de Marcona	7833231450855
DE	Europe/Berlin	Neuburg an der Donau	9994773343772
IT	Europe/Rome	Sassari	0267042555718
HT	America/Port-au-Prince	Thomazeau	4589110813510
GB	Europe/London	Strood	1241433469487
US	America/Menominee	Iron River	7510758193235
UA	Europe/Kiev	Voznesensk	9378154276307
GB	Europe/London	Rutherglen	9769190587609
US	America/New_York	Middle River	8016564397724
US	America/Chicago	Abilene	6973814858560
FR	Europe/Paris	Herblay	4688983887380
US	America/New_York	Woodbridge	2673094127250
KE	Africa/Nairobi	Busia	4088621192034
US	America/Chicago	Hueytown	5553478005350
GB	Europe/London	Viewpark	8848954136572
GB	Europe/London	Barnet	7638052938885
IN	Asia/Kolkata	Meerut	5318487796657
DE	Europe/Berlin	Wittenau	4428392122449
IN	Asia/Kolkata	Elamanchili	7840629414054
IN	Asia/Kolkata	Chamba	1901018059785
GB	Europe/London	Newbury	6282167753942
US	America/New_York	Collinwood	0556926259140
IN	Asia/Kolkata	Gorakhpur	2058084399990
IN	Asia/Kolkata	Jais	9842547455940
BG	Europe/Sofia	Montana	5741166899767
RU	Asia/Yekaterinburg	Oktyabr’skiy	8770608966566
US	America/Chicago	Lower West Side	1310050270254
ID	Asia/Jakarta	Pameungpeuk	3065416542879
RU	Europe/Moscow	Roslavl’	4520820557820
CA	America/Toronto	Beaconsfield	4225651392083
US	America/Los_Angeles	American Canyon	0322362976961
AR	America/Argentina/Ushuaia	Ushuaia	4156680726115
KR	Asia/Seoul	T’aebaek	3146540597758
AR	America/Argentina/Cordoba	Rafaela	6797592149807
CR	America/Costa_Rica	Liberia	7253066841442
DZ	Africa/Algiers	Frenda	4158288489324
ES	Europe/Madrid	San Juan de Aznalfarache	5020029636412
ES	Europe/Madrid	Cardedeu	7503913115364
BR	America/Bahia	Canavieiras	4237646540980
AU	Australia/Sydney	Baulkham Hills	6410656095239
US	America/New_York	Thomasville	9691178323681
RU	Europe/Moscow	Nizhniy Lomov	7829092143432
DE	Europe/Berlin	Dahlem	3391514947002
UG	Africa/Kampala	Paidha	9067135776898
PK	Asia/Karachi	Daud Khel	8552225336591
DE	Europe/Berlin	Finnentrop	8309919614455
GB	Europe/London	Strood	8166934208232
IN	Asia/Kolkata	Sathyamangalam	2009423100722
NL	Europe/Amsterdam	Schiebroek	5796953231251
IN	Asia/Kolkata	Sirsi	3747633153839
CN	Asia/Shanghai	Ulanhot	2387923433763
IT	Europe/Rome	Portogruaro	8919168456289
CH	Europe/Zurich	Adliswil	0579552556902
AM	Asia/Yerevan	Hrazdan	0978099828433
IT	Europe/Rome	Bisceglie	0671618181964
BR	America/Sao_Paulo	Buri	0610769222867
ID	Asia/Jakarta	Kediri	8752467205048
US	America/Chicago	Columbia Heights	8036886718533
BR	America/Maceio	Lagarto	9766777057364
CR	America/Costa_Rica	Liberia	3764262214632
